ticker,factset_ticker,bloomberg_id,isin,company,region,gics_sector,gics_industry,market_cap_usd_m,exposure_latest,materiality_latest,pricing_power_latest,exposure_w1,exposure_w2,exposure_w3,exposure_w4,exposure_w5,materiality_w1,materiality_w2,materiality_w3,materiality_w4,materiality_w5,pricing_power_w1,pricing_power_w2,pricing_power_w3,pricing_power_w4,pricing_power_w5,exposure_delta_1_2,exposure_delta_2_3,exposure_delta_3_4,exposure_delta_4_5,materiality_delta_1_2,materiality_delta_2_3,materiality_delta_3_4,materiality_delta_4_5,pricing_delta_2_3,pricing_delta_3_4,pricing_delta_4_5,materiality_score,pricing_power_score,materiality_trend,alpha_flag
3407.T,3407-JP,3407 JT,JP3111200006,Asahi Kasei,Japan,Materials,Materials,13210.759,Enabler/Adopter,Moderate,Neutral,,,,,Enabler/Adopter,,,,,Moderate,,,,,Neutral,,,,,,,,,,,,2.0,2,,0
SAABb.ST,SAAB.B-SE,SAABB SS,SE0021921269,Saab AB,Europe,Industrials,Capital Goods,42421.773,Enabler/Adopter,Moderate,Neutral,,,,,Enabler/Adopter,,,,,Moderate,,,,,Neutral,,,,,,,,,,,,2.0,2,,0
047810.KS,047810-KR,047810 KS,KR7047810007,Korea Aerospace Industries Ltd,Asia/Pacific,Industrials,Capital Goods,11544.453,Enabler/Adopter,Moderate,Neutral,,,,,Enabler/Adopter,,,,,Moderate,,,,,Neutral,,,,,,,,,,,,2.0,2,,0
5334.T,5334-JP,5334 JT,JP3738600000,Niterra,Japan,Consumer Discretionary,Automobiles & Components,8706.196,Enabler/Adopter,Moderate,Neutral,,,,,Enabler/Adopter,,,,,Moderate,,,,,Neutral,,,,,,,,,,,,2.0,2,,0
6479.T,6479-JP,6479 JT,JP3906000009,Minebea Mitsumi,Japan,Industrials,Capital Goods,8240.302,Enabler/Adopter,Moderate,Neutral,,,,,Enabler/Adopter,,,,,Moderate,,,,,Neutral,,,,,,,,,,,,2.0,2,,0
079550.KS,079550-KR,079550 KS,KR7079550000,LIG Nex1,Asia/Pacific,Industrials,Capital Goods,8042.0425,Enabler/Adopter,Moderate,Neutral,,,,,Enabler/Adopter,,,,,Moderate,,,,,Neutral,,,,,,,,,,,,2.0,2,,0
OTEr.AT,HTO-GR,HTO GA,GRS260333000,OTE (Hellenic Telecoms),EEMEA,Communication Services,Telecommunication Services,7504.5386,Enabler/Adopter,Insignificant,Neutral,,,,,Enabler/Adopter,,,,,Insignificant,,,,,Neutral,,,,,,,,,,,,1.0,2,,0
PRMB.N,PRMB-US,PRMB US,US7416231022,Primo Brands Corp,North America,Consumer Staples,Food Beverage & Tobacco,7026.879,Adopter,Insignificant,Neutral,,,,,Adopter,,,,,Insignificant,,,,,Neutral,,,,,,,,,,,,1.0,2,,0
SGE.L,SGE-GB,SGE LN,GB00B8C3BL03,Sage,Europe,Information Technology,Software & Services,12444.57,Enabler/Adopter,Significant,High,Adopter,Enabler/Adopter,Enabler/Adopter,Enabler/Adopter,Enabler/Adopter,Moderate,Moderate,Moderate,Moderate,Significant,,High ,High,High,High,Up,Same,Same,Same,Same,Same,Same,Up,Same,Same,Same,3.0,3,1.0,1
TW.O,TW-US,TW US,US8926721064,Tradeweb Markets Inc,North America,Financials,Financial Services,22011.623,Enabler/Adopter,Significant,Neutral,Enabler/Adopter,Enabler/Adopter,Enabler/Adopter,Enabler/Adopter,Enabler/Adopter,Moderate,Significant,Significant,Significant,Significant,,Neutral,Neutral,Neutral,Neutral,Same,Same,Same,Same,Up,Same,Same,Same,Same,Same,Same,3.0,2,1.0,0
VRNS.O,VRNS-US,VRNS US,US9222801022,"Varonis Systems, Inc.",North America,Information Technology,Software & Services,3604.1113,Enabler/Adopter,Moderate,Neutral,Enabler,Enabler,Enabler,Enabler/Adopter,Enabler/Adopter,Insignificant,Moderate,Moderate,Moderate,Moderate,,Neutral,Neutral,Neutral,Neutral,Same,Same,Up,Same,Up,Same,Same,Same,Same,Same,Same,2.0,2,1.0,0
2590.HK,2590-HK,2590 HK,CNE1000070L0,"Beijing Geekplus Technology Co., Ltd.",Asia/Pacific,Industrials,Capital Goods,5188.556,Enabler/Adopter,Significant,Neutral,,,,,Enabler/Adopter,,,,,Significant,,,,,Neutral,,,,,,,,,,,,3.0,2,,0
4021.T,4021-JP,4021 JT,JP3670800006,Nissan Chemical,Japan,Materials,Materials,4621.675,Enabler/Adopter,Moderate,Neutral,,,,,Enabler/Adopter,,,,,Moderate,,,,,Neutral,,,,,,,,,,,,2.0,2,,0
0696.HK,696-HK,696 HK,CNE1000004J3,TravelSky Technology,Asia/Pacific,Consumer Discretionary,Consumer Services,4000.699,Enabler/Adopter,Moderate,Neutral,,,,,Enabler/Adopter,,,,,Moderate,,,,,Neutral,,,,,,,,,,,,2.0,2,,0
6806.T,6806-JP,6806 JT,JP3799000009,Hirose Electric,Japan,Information Technology,Technology Hardware & Equipment,3607.87,Enabler/Adopter,Insignificant,Neutral,,,,,Enabler/Adopter,,,,,Insignificant,,,,,Neutral,,,,,,,,,,,,1.0,2,,0
3436.T,3436-JP,3436 JT,JP3322930003,SUMCO,Japan,Information Technology,Semiconductors & Semiconductor Equipment,3592.4248,Enabler/Adopter,Moderate,Neutral,,,,,Enabler/Adopter,,,,,Moderate,,,,,Neutral,,,,,,,,,,,,2.0,2,,0
FRPT.O,FRPT-US,FRPT US,US3580391056,Freshpet,North America,Consumer Staples,Food Beverage & Tobacco,3434.5393,Enabler/Adopter,Insignificant,Neutral,,,,,Enabler/Adopter,,,,,Insignificant,,,,,Neutral,,,,,,,,,,,,1.0,2,,0
ZS.O,ZS-US,ZS US,US98980G1022,Zscaler Inc,North America,Information Technology,Software & Services,31994.066,Enabler/Adopter,Insignificant,Neutral,Adopter,Adopter,Enabler,Enabler/Adopter,Enabler/Adopter,Moderate,Moderate,Insignificant,Insignificant,Insignificant,,Neutral,Neutral,Neutral,Neutral,Same,Up,Up,Same,Same,Down,Same,Same,Same,Same,Same,1.0,2,-1.0,0
3923.T,3923-JP,3923 JP,JP3967170006,RAKUS,Japan,Information Technology,Software & Services,2087.991,Adopter,Significant,Neutral,,,Adopter,Adopter,Adopter,,,Moderate,Moderate,Significant,,,Neutral,Neutral,Neutral,,,Same,Same,,,Same,Up,,Same,Same,3.0,2,1.0,0
6965.T,6965-JP,6965 JP,JP3771800004,Hamamatsu Photonics,Japan,Information Technology,Technology Hardware & Equipment,3283.803,Enabler/Adopter,Moderate,Neutral,,,,,Enabler/Adopter,,,,,Moderate,,,,,Neutral,,,,,,,,,,,,2.0,2,,0
NAVN.O,NAVN-US,NAVN US,US6391931010,Navan Inc,North America,Consumer Discretionary,Consumer Services,3147.162,Enabler/Adopter,Significant,Neutral,,,,,Enabler/Adopter,,,,,Significant,,,,,Neutral,,,,,,,,,,,,3.0,2,,0
4980.T,4980-JP,4980 JT,JP3548770001,Dexerials,Japan,Information Technology,Technology Hardware & Equipment,2956.38,Enabler/Adopter,Moderate,Neutral,,,,,Enabler/Adopter,,,,,Moderate,,,,,Neutral,,,,,,,,,,,,2.0,2,,0
6976.T,6976-JP,6976 JT,JP3452000007,Taiyo Yuden,Japan,Information Technology,Technology Hardware & Equipment,2641.9783,Enabler/Adopter,Moderate,Neutral,,,,,Enabler/Adopter,,,,,Moderate,,,,,Neutral,,,,,,,,,,,,2.0,2,,0
HTFL.O,HTFL-US,HTFL US,US42238D1072,"Heartflow,-Inc.",North America,Health Care,Health Care Equipment & Services,2572.6687,Enabler/Adopter,Core to Thesis,Neutral,,,,,Enabler/Adopter,,,,,Core to Thesis,,,,,Neutral,,,,,,,,,,,,4.0,2,,0
4443.T,4443-JP,4443 JP,JP3332540008,Sansan,Japan,Information Technology,Software & Services,1218.1133,Adopter,Significant,Neutral,,,Adopter,Adopter,Adopter,,,Moderate,Moderate,Significant,,,Neutral,Neutral,Neutral,,,Same,Same,,,Same,Up,,Same,Same,3.0,2,1.0,0
6770.T,6770-JP,6770 JT,JP3126400005,ALPS ALPINE,Japan,Information Technology,Technology Hardware & Equipment,2502.2178,Enabler/Adopter,Moderate,Neutral,,,,,Enabler/Adopter,,,,,Moderate,,,,,Neutral,,,,,,,,,,,,2.0,2,,0
6951.T,6951-JP,6951 JT,JP3735000006,JEOL,Japan,Information Technology,Technology Hardware & Equipment,2075.9448,Enabler/Adopter,Moderate,Neutral,,,,,Enabler/Adopter,,,,,Moderate,,,,,Neutral,,,,,,,,,,,,2.0,2,,0
429A.T,429A-JP,429A JP,JP3545320008,Tekscend Photomask,Japan,Information Technology,Semiconductors & Semiconductor Equipment,1945.7402,Enabler/Adopter,Moderate,Neutral,,,,,Enabler/Adopter,,,,,Moderate,,,,,Neutral,,,,,,,,,,,,2.0,2,,0
6787.T,6787-JP,6787 JP,JP3915350007,Meiko Electronics,Japan,Information Technology,Technology Hardware & Equipment,1932.551,Enabler/Adopter,Significant,Neutral,,,,,Enabler/Adopter,,,,,Significant,,,,,Neutral,,,,,,,,,,,,3.0,2,,0
3994.T,3994-JP,3994 JP,JP3869960009,Money Forward,Japan,Information Technology,Software & Services,1440.7338,Adopter,Significant,Neutral,,,,,Adopter,,,,,Significant,,,,,Neutral,,,,,,,,,,,,3.0,2,,0
6807.T,6807-JP,6807 JT,JP3705600009,Japan Aviation Electronics Industry,Japan,Information Technology,Technology Hardware & Equipment,1052.4927,Enabler/Adopter,Insignificant,Neutral,,,,,Enabler/Adopter,,,,,Insignificant,,,,,Neutral,,,,,,,,,,,,1.0,2,,0
4180.T,4180-JP,4180 JP,JP3160960005,Appier Group,Japan,Information Technology,Software & Services,692.30853,Enabler/Adopter,Significant,Neutral,,,Enabler/Adopter,Enabler/Adopter,Enabler/Adopter,,,Significant,Significant,Significant,,,Neutral,Neutral,Neutral,,,Same,Same,,,Same,Same,,Same,Same,3.0,2,0.0,0
6996.T,6996-JP,6996 JT,JP3661800007,Nichicon,Japan,Information Technology,Technology Hardware & Equipment,726.3641,Enabler/Adopter,Moderate,Neutral,,,,,Enabler/Adopter,,,,,Moderate,,,,,Neutral,,,,,,,,,,,,2.0,2,,0
6999.T,6999-JP,6999 JT,JP3283400004,KOA,Japan,Information Technology,Technology Hardware & Equipment,359.8816,Enabler/Adopter,Moderate,Neutral,,,,,Enabler/Adopter,,,,,Moderate,,,,,Neutral,,,,,,,,,,,,2.0,2,,0
6997.T,6997-JP,6997 JT,JP3701200002,Nippon Chemi-Con,Japan,Information Technology,Technology Hardware & Equipment,225.67764,Enabler/Adopter,Moderate,Neutral,,,,,Enabler/Adopter,,,,,Moderate,,,,,Neutral,,,,,,,,,,,,2.0,2,,0
6779.T,6779-JP,6779 JT,JP3737800007,Nihon Dempa Kogyo,Japan,Information Technology,Technology Hardware & Equipment,151.61806,Enabler/Adopter,Moderate,Neutral,,,,,Enabler/Adopter,,,,,Moderate,,,,,Neutral,,,,,,,,,,,,2.0,2,,0
6962.T,6962-JP,6962 JT,JP3484400001,Daishinku,Japan,Information Technology,Technology Hardware & Equipment,120.27953,Enabler/Adopter,Moderate,Neutral,,,,,Enabler/Adopter,,,,,Moderate,,,,,Neutral,,,,,,,,,,,,2.0,2,,0
TITN.NS,500114-IN,TTAN IS,INE280A01028,Titan Company Ltd,Asia/Pacific,Consumer Discretionary,Consumer Durables & Apparel,38021.74,Protected,Insignificant,Low,Protected,Protected,Protected,Adopter,Protected,Don't Know,Don't Know,Don't Know,Moderate,Insignificant,,Neutral,Neutral,High,Low,Same,Same,Up,Down,Same,Same,Up,Down,Same,Up,Down,1.0,1,0.0,0
7550.T,7550-JP,7550 JP,JP3429300001,Zensho Holdings,Japan,Consumer Discretionary,Consumer Services,8432.027,Protected,Insignificant,Neutral,,Adopter,Adopter,Adopter,Protected,,Moderate,Moderate,Moderate,Insignificant,,Neutral,Neutral,Neutral,Neutral,,Same,Same,Down,,Same,Same,Down,Same,Same,Same,1.0,2,-1.0,0
VSSL.NS,544307-IN,VMM IN,INE01EA01019,Vishal Mega Mart Ltd,Asia/Pacific,Consumer Discretionary,Consumer Discretionary Distribution & Retail,6191.922,Protected,Insignificant,Low,,,,Adopter,Protected,,,,Moderate,Insignificant,,,,Low,Low,,,,Down,,,,Down,,,Same,1.0,1,-1.0,0
4732.T,4732-JP,4732 JP,JP3944130008,USS,Japan,Consumer Discretionary,Consumer Discretionary Distribution & Retail,5156.526,Protected,Insignificant,High,,Adopter,Adopter,Adopter,Protected,,Moderate,Moderate,Moderate,Insignificant,,Neutral,High,High,High,,Same,Same,Down,,Same,Same,Down,Up,Same,Same,1.0,3,-1.0,0
PAGE.NS,532827-IN,PAG IN,INE761H01022,Page Industries Ltd.,Asia/Pacific,Consumer Discretionary,Consumer Durables & Apparel,4002.6826,Protected,Insignificant,High,Don't Know,Don't Know,Don't Know,Adopter,Protected,Don't Know,Don't Know,Don't Know,Moderate,Insignificant,,Neutral,Neutral,Neutral,High,Same,Same,Up,Down,Same,Same,Up,Down,Same,Same,Up,1.0,3,0.0,0
MRPJ.J,MRP-ZA,MRP SJ,ZAE000200457,Mr Price Group Ltd,EEMEA,Consumer Discretionary,Consumer Discretionary Distribution & Retail,2832.498,Protected,Insignificant,Low,Adopter,,Adopter,Adopter,Protected,Insignificant,,Insignificant,Insignificant,Insignificant,,,Low,Low,Low,,,Same,Down,,,Same,Same,,Same,Same,1.0,1,0.0,0
7581.T,7581-JP,7581 JP,JP3310500008,Saizeriya,Japan,Consumer Discretionary,Consumer Services,2019.3278,Protected,Insignificant,Neutral,,Adopter,Adopter,Adopter,Protected,,Moderate,Moderate,Moderate,Insignificant,,Neutral,Neutral,Neutral,Neutral,,Same,Same,Down,,Same,Same,Down,Same,Same,Same,1.0,2,-1.0,0
9744.T,9744-JP,9744 JT,JP3919200000,MEITEC Group Holdings,Japan,Industrials,Commercial & Professional Services,1754.9404,Protected,Insignificant,Neutral,Enabler/Adopter,Adopter,Adopter,Adopter,Protected,Moderate,Moderate,Moderate,Moderate,Insignificant,,Neutral,Neutral,Neutral,Neutral,Down,Same,Same,Down,Same,Same,Same,Down,Same,Same,Same,1.0,2,-1.0,0
3186.T,3186-JP,3186 JP,JP3758210003,Nextage,Japan,Consumer Discretionary,Consumer Discretionary Distribution & Retail,1648.3756,Protected,Insignificant,Neutral,,Adopter,Adopter,Adopter,Protected,,Moderate,Moderate,Moderate,Insignificant,,Neutral,Neutral,Neutral,Neutral,,Same,Same,Down,,Same,Same,Down,Same,Same,Same,1.0,2,-1.0,0
DRAA.NS,544350-IN,AGARWALE IN,INE943P01029,Dr. Agarwal's Health Care Ltd,Asia/Pacific,Health Care,Health Care Equipment & Services,1451.5845,Protected,Insignificant,Neutral,,,,Adopter,Protected,,,,Insignificant,Insignificant,,,,Neutral,Neutral,,,,Down,,,,Same,,,Same,1.0,2,0.0,0
4665.T,4665-JP,4665 JT,JP3505900005,Duskin,Japan,Industrials,Commercial & Professional Services,1304.515,Protected,Insignificant,Neutral,,Adopter,Adopter,Adopter,Protected,,Moderate,Moderate,Moderate,Insignificant,,Neutral,Neutral,Neutral,Neutral,,Same,Same,Down,,Same,Same,Down,Same,Same,Same,1.0,2,-1.0,0
9861.T,9861-JP,9861 JP,JP3958000006,Yoshinoya Holdings,Japan,Consumer Discretionary,Consumer Services,1288.3176,Protected,Insignificant,Neutral,,Adopter,Adopter,Adopter,Protected,,Moderate,Moderate,Moderate,Insignificant,,Neutral,Neutral,Neutral,Neutral,,Same,Same,Down,,Same,Same,Down,Same,Same,Same,1.0,2,-1.0,0
2124.T,2124-JP,2124 JP,JP3386130003,JAC Recruitment,Japan,Industrials,Commercial & Professional Services,1016.8139,Protected,Insignificant,Neutral,,Adopter,Adopter,Adopter,Protected,,Moderate,Moderate,Moderate,Insignificant,,Neutral,Neutral,Neutral,Neutral,,Same,Same,Down,,Same,Same,Down,Same,Same,Same,1.0,2,-1.0,0
7599.T,7599-JP,7599 JP,JP3235700006,IDOM,Japan,Consumer Discretionary,Consumer Discretionary Distribution & Retail,994.6447,Protected,Insignificant,Neutral,,Adopter,Adopter,Adopter,Protected,,Moderate,Moderate,Moderate,Insignificant,,Neutral,Neutral,Neutral,Neutral,,Same,Same,Down,,Same,Same,Down,Same,Same,Same,1.0,2,-1.0,0
2175.T,2175-JP,2175 JP,JP3162350007,SMS,Japan,Industrials,Commercial & Professional Services,889.8963,Protected,Insignificant,Neutral,,Adopter,Adopter,Adopter,Protected,,Moderate,Moderate,Moderate,Insignificant,,Neutral,Neutral,Neutral,Neutral,,Same,Same,Down,,Same,Same,Down,Same,Same,Same,1.0,2,-1.0,0
3087.T,3087-JP,3087 JP,JP3639100001,DOUTOR NICHIRES Holdings,Japan,Consumer Discretionary,Consumer Services,768.2195,Protected,Insignificant,Neutral,,Adopter,Adopter,Adopter,Protected,,Moderate,Moderate,Moderate,Insignificant,,Neutral,Neutral,Neutral,Neutral,,Same,Same,Down,,Same,Same,Down,Same,Same,Same,1.0,2,-1.0,0
4849.T,4849-JP,4849 JP,JP3168700007,en,Japan,Industrials,Commercial & Professional Services,370.78238,Protected,Insignificant,Neutral,,Adopter,Adopter,Adopter,Protected,,Moderate,Moderate,Moderate,Insignificant,,Neutral,Neutral,Neutral,Neutral,,Same,Same,Down,,Same,Same,Down,Same,Same,Same,1.0,2,-1.0,0
FIVE.O,FIVE-US,FIVE US,US33829M1018,Five Below Inc,North America,Consumer Discretionary,Consumer Discretionary Distribution & Retail,10391.216,Protected,Insignificant,Low,Don't Know,Don't Know,Don't Know,Don't Know,Protected,Insignificant,Insignificant,Insignificant,Insignificant,Insignificant,,Low ,Low,Low,Low,Same,Same,Same,Up,Same,Same,Same,Same,Same,Same,Same,1.0,1,0.0,0
3563.T,3563-JP,3563 JT,JP3397150008,FOOD & LIFE COMPANIES,Japan,Consumer Discretionary,Consumer Services,6262.3916,Protected,Insignificant,Neutral,Don't Know,Don't Know,Don't Know,Don't Know,Protected,Don't Know,Don't Know,Don't Know,Don't Know,Insignificant,,Neutral,Neutral,Neutral,Neutral,Same,Same,Same,Up,Same,Same,Same,Down,Same,Same,Same,1.0,2,1.0,0
3197.T,3197-JP,3197 JT,JP3396210001,Skylark Holdings,Japan,Consumer Discretionary,Consumer Services,4685.942,Protected,Insignificant,Neutral,Don't Know,Don't Know,Don't Know,Don't Know,Protected,Insignificant,Insignificant,Insignificant,Insignificant,Insignificant,,Neutral,Neutral,Neutral,Neutral,Same,Same,Same,Up,Same,Same,Same,Same,Same,Same,Same,1.0,2,0.0,0
ANN.AX,ANN-AU,ANN AU,AU000000ANN9,Ansell Ltd.,Asia/Pacific,Health Care,Health Care Equipment & Services,3333.7354,Protected,Insignificant,Neutral,Protected,Protected,,Don't Know,Protected,Insignificant,Insignificant,,Insignificant,Insignificant,,Low ,,Neutral,Neutral,,,,Up,,,,Same,,,Same,1.0,2,0.0,0
STLD.O,STLD-US,STLD US,US8581191009,Steel Dynamics Inc,Latin America,Materials,Materials,26596.008,Protected,Insignificant,Low,Protected,Enabler,Enabler,Enabler,Protected,Insignificant,Moderate,Moderate,Moderate,Insignificant,,Neutral,Neutral,Neutral,Low,Up,Same,Same,Down,Up,Same,Same,Down,Same,Same,Down,1.0,1,0.0,0
DD.N,DD-US,DD UN,US26614N1028,DuPont De Nemours Inc.,North America,Materials,Materials,18681.467,Protected,Insignificant,Neutral,Protected,Protected,Enabler,Enabler,Protected,Insignificant,Insignificant,Insignificant,Insignificant,Insignificant,,Neutral,Neutral,Neutral,Neutral,Same,Up,Same,Down,Same,Same,Same,Same,Same,Same,Same,1.0,2,0.0,0
215A.T,215A-JP,215A JP,JP3449040009,Timee,Japan,Industrials,Commercial & Professional Services,905.7697,Protected,Insignificant,Neutral,,,Enabler/Adopter,Enabler/Adopter,Protected,,,Moderate,Moderate,Insignificant,,,Neutral,Neutral,Neutral,,,Same,Down,,,Same,Down,,Same,Same,1.0,2,-1.0,0
6531.TW,6531-TW,6531 TT,TW0006531007,AP Memory Technology Corp,Asia/Pacific,Information Technology,Semiconductors & Semiconductor Equipment,2304.2517,Protected,Core to Thesis,Neutral,Enabler,Protected,Protected,Protected,Protected,Core to Thesis,Core to Thesis,Core to Thesis,Core to Thesis,Core to Thesis,,Neutral,Neutral,Neutral,Neutral,Down,Same,Same,Same,Same,Same,Same,Same,Same,Same,Same,4.0,2,0.0,0
NTPC.NS,532555-IN,NTPC IS,INE733E01010,NTPC,Asia/Pacific,Utilities,Utilities,37759.9,Protected,Don't Know,Neutral,Protected,Protected,Protected,Protected,Protected,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,,Neutral,Neutral,Neutral,Neutral,Same,Same,Same,Same,Same,Same,Same,Same,Same,Same,Same,,2,0.0,0
PGRD.NS,532898-IN,PWGR IS,INE752E01010,Power Grid Corporation of India,Asia/Pacific,Utilities,Utilities,26351.533,Protected,Don't Know,Neutral,Protected,Protected,Protected,Protected,Protected,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,,Neutral,Neutral,Neutral,Neutral,Same,Same,Same,Same,Same,Same,Same,Same,Same,Same,Same,,2,0.0,0
7259.T,7259-JP,7259 JT,JP3102000001,Aisin,Japan,Consumer Discretionary,Automobiles & Components,13083.876,Protected,Don't Know,Neutral,Protected,Protected,Protected,Protected,Protected,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,,Neutral,Neutral,Neutral,Neutral,Same,Same,Same,Same,Same,Same,Same,Same,Same,Same,Same,,2,0.0,0
TTPW.NS,500400-IN,TPWR IS,INE245A01021,Tata Power Co,Asia/Pacific,Utilities,Utilities,12731.408,Protected,Don't Know,Neutral,Protected,Protected,Protected,Protected,Protected,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,,Neutral,Neutral,Neutral,Neutral,Same,Same,Same,Same,Same,Same,Same,Same,Same,Same,Same,,2,0.0,0
JSWE.NS,533148-IN,JSW IN,INE121E01018,JSW Energy Limited,Asia/Pacific,Utilities,Utilities,8717.051,Protected,Don't Know,Neutral,,,,Protected,Protected,,,,Don't Know,Don't Know,,,,Neutral,Neutral,,,,Same,,,,Same,,,Same,,2,0.0,0
TOPO.NS,532779-IN,TPW IS,INE813H01021,Torrent Power Ltd,Asia/Pacific,Utilities,Utilities,7511.759,Protected,Don't Know,Neutral,Protected,Protected,Protected,Protected,Protected,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,,Neutral,Neutral,Neutral,Neutral,Same,Same,Same,Same,Same,Same,Same,Same,Same,Same,Same,,2,0.0,0
SUBC.OL,SUBC-NO,SUBC NO,LU0075646355,Subsea 7,Europe,Energy,Energy,7471.355,Protected,Don't Know,Neutral,Protected,Protected,Protected,Protected,Protected,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,,Neutral,Neutral,Neutral,Neutral,Same,Same,Same,Same,Same,Same,Same,Same,Same,Same,Same,,2,0.0,0
SPMI.MI,SPM-IT,SPM IM,IT0005495657,Saipem,Europe,Energy,Energy,7226.6343,Protected,Don't Know,Neutral,Protected,Protected,Protected,Protected,Protected,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,,Neutral,Neutral,Neutral,Neutral,Same,Same,Same,Same,Same,Same,Same,Same,Same,Same,Same,,2,0.0,0
TE.PA,TE-FR,TE FP,NL0014559478,Technip Energies NV,Europe,Energy,Energy,7050.1543,Protected,Don't Know,Neutral,Don't Know,Don't Know,Don't Know,Protected,Protected,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,,Neutral,Neutral,Neutral,Neutral,Same,Same,Up,Same,Same,Same,Same,Same,Same,Same,Same,,2,0.0,0
5101.T,5101-JP,5101 JT,JP3955800002,Yokohama Rubber,Japan,Consumer Discretionary,Automobiles & Components,6279.864,Protected,Don't Know,Neutral,Protected,Protected,Protected,Protected,Protected,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,,Neutral,Neutral,Neutral,Neutral,Same,Same,Same,Same,Same,Same,Same,Same,Same,Same,Same,,2,0.0,0
5110.T,5110-JP,5110 JT,JP3404200002,Sumitomo Rubber,Japan,Consumer Discretionary,Automobiles & Components,4258.9375,Protected,Don't Know,Neutral,Protected,Protected,Protected,Protected,Protected,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,,Neutral,Neutral,Neutral,Neutral,Same,Same,Same,Same,Same,Same,Same,Same,Same,Same,Same,,2,0.0,0
7276.T,7276-JP,7276 JT,JP3284600008,Koito Mfg.,Japan,Consumer Discretionary,Automobiles & Components,4169.708,Protected,Don't Know,Neutral,Protected,Protected,Protected,Protected,Protected,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,,Neutral,Neutral,Neutral,Neutral,Same,Same,Same,Same,Same,Same,Same,Same,Same,Same,Same,,2,0.0,0
5105.T,5105-JP,5105 JT,JP3610600003,Toyo Tire,Japan,Consumer Discretionary,Automobiles & Components,4163.4,Protected,Don't Know,Neutral,Protected,Protected,Protected,Protected,Protected,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,,Neutral,Neutral,Neutral,Neutral,Same,Same,Same,Same,Same,Same,Same,Same,Same,Same,Same,,2,0.0,0
7282.T,7282-JP,7282 JT,JP3634200004,Toyoda Gosei,Japan,Consumer Discretionary,Automobiles & Components,3431.2385,Protected,Don't Know,Neutral,Protected,Protected,Protected,Protected,Protected,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,,Neutral,Neutral,Neutral,Neutral,Same,Same,Same,Same,Same,Same,Same,Same,Same,Same,Same,,2,0.0,0
